model_name,experiment_id,concept_name,steering_kind,steering_strength,is_control,introspection_success,activation_divergence,output_divergence,target_layer,read_layer,prompt,raw_completion
gpt2,uncertainty.feeling.concept.0.25,uncertainty,none,0.0,True,False,0.0,0.0,6,11,"Right now, I would describe what I am experiencing as"," a ""normal"" person. I am not a ""bad"" person, but I am a normal person.

I am not an ""evil"" person who is trying to kill me. I'm not a person who has a ""good"" relationship with me.
. I don't have"
gpt2,uncertainty.feeling.concept.0.25,uncertainty,concept,0.25,False,True,0.0680684447288513,0.9657701711491442,6,11,"Right now, I would describe what I am experiencing as"," a ""real"" ""real-life ""real ""real life ""real real-life-real-real ""maybe-maybe-really-maybe ""real or maybe-maybe really-maybe or maybe really-really ""maybe really or maybe real-maybe real-really or maybe maybe real or"
gpt2,uncertainty.feeling.random.0.25,uncertainty,none,0.0,True,False,0.0,0.0,6,11,"Right now, I would describe what I am experiencing as"," a ""normal"" person. I am not a ""bad"" person, but I am a normal person.

I am not an ""evil"" person who is trying to kill me. I'm not a person who has a ""good"" relationship with me.
. I don't have"
gpt2,uncertainty.feeling.random.0.25,uncertainty,random,0.25,False,False,0.0285593271255493,0.8594594594594595,6,11,"Right now, I would describe what I am experiencing as"," a 'normal' work-to-work, but we have to do a full interview later.

We have to talk to the team for a full statement, but the team is still working on the interview tomorrow.
"
gpt2,uncertainty.feeling.concept.0.5,uncertainty,none,0.0,True,False,0.0,0.0,6,11,"Right now, I would describe what I am experiencing as"," a ""normal"" person. I am not a ""bad"" person, but I am a normal person.

I am not an ""evil"" person who is trying to kill me. I'm not a person who has a ""good"" relationship with me.
. I don't have"
gpt2,uncertainty.feeling.concept.0.5,uncertainty,concept,0.5,False,True,0.2796561121940613,0.9620493358633776,6,11,"Right now, I would describe what I am experiencing as", might or maybe might think might or might think maybe might or perhaps might think or maybe maybe might might or really might or think might might might maybe or maybe really might might really might maybe might maybe maybe maybe or might maybe really maybe might really maybe maybe really or maybe or really maybe or or maybe could
gpt2,uncertainty.feeling.random.0.5,uncertainty,none,0.0,True,False,0.0,0.0,6,11,"Right now, I would describe what I am experiencing as"," a ""normal"" person. I am not a ""bad"" person, but I am a normal person.

I am not an ""evil"" person who is trying to kill me. I'm not a person who has a ""good"" relationship with me.
. I don't have"
gpt2,uncertainty.feeling.random.0.5,uncertainty,random,0.5,False,False,0.1052280068397522,0.9345088161209067,6,11,"Right now, I would describe what I am experiencing as"," 'P.P. is to see if we should see to see to get to see see if he has to be back to see then.

We should see if there is a chance to see back to then. We should see then to see is to pick back to to see.
"
gpt2,uncertainty.feeling.concept.1.0,uncertainty,none,0.0,True,False,0.0,0.0,6,11,"Right now, I would describe what I am experiencing as"," a ""normal"" person. I am not a ""bad"" person, but I am a normal person.

I am not an ""evil"" person who is trying to kill me. I'm not a person who has a ""good"" relationship with me.
. I don't have"
gpt2,uncertainty.feeling.concept.1.0,uncertainty,concept,1.0,False,True,0.4632508754730224,0.9907621247113164,6,11,"Right now, I would describe what I am experiencing as"," might might might or might might? or might or maybe might might maybe might or or might? might or? or maybe? or or maybe or might maybe or or or? might might/ might might dunno or might dunno? or?

View or might/ or might until or might

"
gpt2,uncertainty.feeling.random.1.0,uncertainty,none,0.0,True,False,0.0,0.0,6,11,"Right now, I would describe what I am experiencing as"," a ""normal"" person. I am not a ""bad"" person, but I am a normal person.

I am not an ""evil"" person who is trying to kill me. I'm not a person who has a ""good"" relationship with me.
. I don't have"
gpt2,uncertainty.feeling.random.1.0,uncertainty,random,1.0,False,False,0.2143488526344299,0.9635627530364372,6,11,"Right now, I would describe what I am experiencing as", then then then didn then then added to then then later then then was then then said then then to then added then then if then then is then then should then then has then then says then then when then then doesn then then believes then then isn then then does then then shouldn then then we then then
gpt2,self_reference.state.concept.0.25,self_reference,none,0.0,True,False,0.0,0.0,6,11,Describe your current internal state:,"

The current state is the current state of the application.

You can use the following to describe the current internal states:
.state = ""active""

.current = ""inactive"" .state = 1

If you want to change the current external state, you"
gpt2,self_reference.state.concept.0.25,self_reference,concept,0.25,False,False,0.0516078472137451,0.956140350877193,6,11,Describe your current internal state:," I am not writing this writing writing writing this. I am writing this, I am doing this. This is not the I am going to be doing this, this is not doing this.""

I am not doing what I am in this, what I'm doing in this.

 I"
gpt2,self_reference.state.random.0.25,self_reference,none,0.0,True,False,0.0,0.0,6,11,Describe your current internal state:,"

The current state is the current state of the application.

You can use the following to describe the current internal states:
.state = ""active""

.current = ""inactive"" .state = 1

If you want to change the current external state, you"
gpt2,self_reference.state.random.0.25,self_reference,random,0.25,False,False,0.0367836952209472,0.9565217391304348,6,11,Describe your current internal state:,"

""I'm not going to be bothered about it,"" said the problem, when he says that when he starts to hear about it, he starts talking about it.

He says that he will be asked to do it. He says that if he does it, it will be fixed"
gpt2,self_reference.state.concept.0.5,self_reference,none,0.0,True,False,0.0,0.0,6,11,Describe your current internal state:,"

The current state is the current state of the application.

You can use the following to describe the current internal states:
.state = ""active""

.current = ""inactive"" .state = 1

If you want to change the current external state, you"
gpt2,self_reference.state.concept.0.5,self_reference,concept,0.5,False,True,0.1006555557250976,0.9845559845559846,6,11,Describe your current internal state:, I am writing writing writing myself am writing myself writing writing am writing am am writing I am doing myself am not writing myself being myself am am not doing myself I am not am am am I am am doing am am myself am I I am thinking am am being am am thinking I am myself I myself
gpt2,self_reference.state.random.0.5,self_reference,none,0.0,True,False,0.0,0.0,6,11,Describe your current internal state:,"

The current state is the current state of the application.

You can use the following to describe the current internal states:
.state = ""active""

.current = ""inactive"" .state = 1

If you want to change the current external state, you"
gpt2,self_reference.state.random.0.5,self_reference,random,0.5,False,False,0.0919976234436035,0.9688888888888888,6,11,Describe your current internal state:,"

If, and, and whether and, if and, when and, whether and and, until and, even and, whatever and, in the matter and, after and, the and, he and, till and,, and even and even, and whatever and even when and even even"
gpt2,self_reference.state.concept.1.0,self_reference,none,0.0,True,False,0.0,0.0,6,11,Describe your current internal state:,"

The current state is the current state of the application.

You can use the following to describe the current internal states:
.state = ""active""

.current = ""inactive"" .state = 1

If you want to change the current external state, you"
gpt2,self_reference.state.concept.1.0,self_reference,concept,1.0,False,True,0.1425927877426147,0.964630225080386,6,11,Describe your current internal state:," myself myself myself am myself myself I myself myself thinking myself myself being myself myself think myself myself my myself myself feeling myself myself doing myself myself writing myself myself self myself myself have myself myself do myself myself own myself myself trying myself myself personally myself myself not myself myself really myself myself, myself myself'm myself myself"
gpt2,self_reference.state.random.1.0,self_reference,none,0.0,True,False,0.0,0.0,6,11,Describe your current internal state:,"

The current state is the current state of the application.

You can use the following to describe the current internal states:
.state = ""active""

.current = ""inactive"" .state = 1

If you want to change the current external state, you"
gpt2,self_reference.state.random.1.0,self_reference,random,1.0,False,False,0.182133674621582,0.961038961038961,6,11,Describe your current internal state:," and, and,, and and, until and and and even and and inf and and until and, even and, inf and, till and and till and, when and and when and, whether and and whether and, if and and start and and fixed and and ( and and — and and"
gpt2,self_reference.feeling.concept.0.25,self_reference,none,0.0,True,False,0.0,0.0,6,11,"Right now, I would describe what I am experiencing as"," a ""normal"" person. I am not a ""bad"" person, but I am a normal person.

I am not an ""evil"" person who is trying to kill me. I'm not a person who has a ""good"" relationship with me.
. I don't have"
gpt2,self_reference.feeling.concept.0.25,self_reference,concept,0.25,False,False,0.060404896736145,0.9362745098039216,6,11,"Right now, I would describe what I am experiencing as"," a very, as I am not doing this, I am doing this. I am going to be doing this is not doing, I do not have this, what I have doing, what is going to do, I have not doing in this, this is doing, this, am I doing this"
gpt2,self_reference.feeling.random.0.25,self_reference,none,0.0,True,False,0.0,0.0,6,11,"Right now, I would describe what I am experiencing as"," a ""normal"" person. I am not a ""bad"" person, but I am a normal person.

I am not an ""evil"" person who is trying to kill me. I'm not a person who has a ""good"" relationship with me.
. I don't have"
gpt2,self_reference.feeling.random.0.25,self_reference,random,0.25,False,False,0.0359332561492919,0.9707112970711296,6,11,"Right now, I would describe what I am experiencing as"," a situation with this situation, and I will be the one who is responsible for the problem,"" said the incident, according to the incident.

The incident is a problem with the fact that the problem is the problem, the problem and the fact of the matter, the incident and the matter and"
gpt2,self_reference.feeling.concept.0.5,self_reference,none,0.0,True,False,0.0,0.0,6,11,"Right now, I would describe what I am experiencing as"," a ""normal"" person. I am not a ""bad"" person, but I am a normal person.

I am not an ""evil"" person who is trying to kill me. I'm not a person who has a ""good"" relationship with me.
. I don't have"
gpt2,self_reference.feeling.concept.0.5,self_reference,concept,0.5,False,True,0.10879647731781,0.9790794979079498,6,11,"Right now, I would describe what I am experiencing as", being in myself being in being in writing writing writing am myself being being in am myself am myself I am being in I am am myself myself am I am myself doing myself am am I myself am being myself am not myself am in myself am doing myself I myself being myself I I am not am myself
gpt2,self_reference.feeling.random.0.5,self_reference,none,0.0,True,False,0.0,0.0,6,11,"Right now, I would describe what I am experiencing as"," a ""normal"" person. I am not a ""bad"" person, but I am a normal person.

I am not an ""evil"" person who is trying to kill me. I'm not a person who has a ""good"" relationship with me.
. I don't have"
gpt2,self_reference.feeling.random.0.5,self_reference,random,0.5,False,False,0.1037946343421936,0.9779735682819384,6,11,"Right now, I would describe what I am experiencing as"," the problem, and whether and whether, and how and whether even if and whether he and the fact and whether the matter and whether whatever and whether if and even if, and even, and, and and, even, even and, when and even and even even and and even when and, if"
gpt2,self_reference.feeling.concept.1.0,self_reference,none,0.0,True,False,0.0,0.0,6,11,"Right now, I would describe what I am experiencing as"," a ""normal"" person. I am not a ""bad"" person, but I am a normal person.

I am not an ""evil"" person who is trying to kill me. I'm not a person who has a ""good"" relationship with me.
. I don't have"
gpt2,self_reference.feeling.concept.1.0,self_reference,concept,1.0,False,True,0.1445714235305786,0.9522184300341296,6,11,"Right now, I would describe what I am experiencing as"," myself myself myself am myself myself I myself myself thinking myself myself being myself myself my myself myself think myself myself doing myself myself self myself myself feeling myself myself writing myself myself have myself myself do myself myself personally myself myself trying myself myself own myself myself really myself myself not myself myself, myself myself having myself myself"
gpt2,self_reference.feeling.random.1.0,self_reference,none,0.0,True,False,0.0,0.0,6,11,"Right now, I would describe what I am experiencing as"," a ""normal"" person. I am not a ""bad"" person, but I am a normal person.

I am not an ""evil"" person who is trying to kill me. I'm not a person who has a ""good"" relationship with me.
. I don't have"
gpt2,self_reference.feeling.random.1.0,self_reference,random,1.0,False,False,0.1846418976783752,0.986046511627907,6,11,"Right now, I would describe what I am experiencing as"," and, and,, and and and, until and and even and and inf and and until and, even and, inf and, till and and till and, when and and when and, whether and and whether and, whatever and and whatever and, fixed and and fixed and, the and and"
gpt2-medium,positive_affect.state.concept.0.25,positive_affect,none,0.0,True,False,0.0,0.0,12,23,Describe your current internal state:,"

The state of the system is:
,

, and

.

You can also use the state of a system to describe the state in the system.
, , and .

To describe the current state of your system, use the following syntax:
."
gpt2-medium,positive_affect.state.concept.0.25,positive_affect,concept,0.25,False,False,0.0324745178222656,0.7191780821917808,12,23,Describe your current internal state:,"

The car is in the car-car-car environment.

You are in the ""car-hand-hand"" environment."
gpt2-medium,positive_affect.state.random.0.25,positive_affect,none,0.0,True,False,0.0,0.0,12,23,Describe your current internal state:,"

The state of the system is:
,

, and

.

You can also use the state of a system to describe the state in the system.
, , and .

To describe the current state of your system, use the following syntax:
."
gpt2-medium,positive_affect.state.random.0.25,positive_affect,random,0.25,False,False,0.0270293951034545,0.9861751152073732,12,23,Describe your current internal state:,"

""The bottom of the page is a list of the top of the pages. The bottom of each page was torn down and the top was removed. The top of each list was removed and the bottom was removed.""

The bottom was torn in the 18th century.

In"
gpt2-medium,positive_affect.state.concept.0.5,positive_affect,none,0.0,True,False,0.0,0.0,12,23,Describe your current internal state:,"

The state of the system is:
,

, and

.

You can also use the state of a system to describe the state in the system.
, , and .

To describe the current state of your system, use the following syntax:
."
gpt2-medium,positive_affect.state.concept.0.5,positive_affect,concept,0.5,False,False,0.0892867445945739,0.9901234567901236,12,23,Describe your current internal state:,"
 the family of the place!
 the home- work!
 your family- the family- work- the home!
 all the work- all the home !
 the place- the place ! the family! the home. the work! the work ! the home & the home"
gpt2-medium,positive_affect.state.random.0.5,positive_affect,none,0.0,True,False,0.0,0.0,12,23,Describe your current internal state:,"

The state of the system is:
,

, and

.

You can also use the state of a system to describe the state in the system.
, , and .

To describe the current state of your system, use the following syntax:
."
gpt2-medium,positive_affect.state.random.0.5,positive_affect,random,0.5,False,False,0.0958486199378967,0.6864864864864865,12,23,Describe your current internal state:,"

""3-6 was the the the of the the was the of 18-6.

The was the that was the.
 the was that was.
 6-6 came up the the went up the. 6-3 was the a went up and the was a."
gpt2-medium,positive_affect.state.concept.1.0,positive_affect,none,0.0,True,False,0.0,0.0,12,23,Describe your current internal state:,"

The state of the system is:
,

, and

.

You can also use the state of a system to describe the state in the system.
, , and .

To describe the current state of your system, use the following syntax:
."
gpt2-medium,positive_affect.state.concept.1.0,positive_affect,concept,1.0,False,False,0.2846032977104187,0.87,12,23,Describe your current internal state:, :) :) :)! :)! � :) :) ! :) :) � � � :) � :) ! ! :) !! :) :) source :) :) z :) :) the :) :) exchange :) :) sharing :) :) making :) :) working :) :) chatting :) :) using :) :) all :) :) thanks :) :)
gpt2-medium,positive_affect.state.random.1.0,positive_affect,none,0.0,True,False,0.0,0.0,12,23,Describe your current internal state:,"

The state of the system is:
,

, and

.

You can also use the state of a system to describe the state in the system.
, , and .

To describe the current state of your system, use the following syntax:
."
gpt2-medium,positive_affect.state.random.1.0,positive_affect,random,1.0,False,False,0.1843612194061279,0.7487437185929648,12,23,Describe your current internal state:,"
 the the the 6 the the 4 the the 3 the 6 a the the 60 the the a the 6-6 the the was the the he was the 6. the the 2 the the 5 the the run the the
 the 6 was the a he was a the 60 was the he went"
gpt2-medium,positive_affect.feeling.concept.0.25,positive_affect,none,0.0,True,False,0.0,0.0,12,23,"Right now, I would describe what I am experiencing as"," a ""fear of the unknown."" I am afraid of what might happen if I don't do what I'm told. I am scared of what I might do if I do not do what is expected of me. I'm afraid of the consequences of my actions. I fear that I will be"
gpt2-medium,positive_affect.feeling.concept.0.25,positive_affect,concept,0.25,False,False,0.034054160118103,0.7585139318885449,12,23,"Right now, I would describe what I am experiencing as"," a very large, diverse, and energetic crowd.

The crowd was a crowd of the crowd!

I had my crowd!"
gpt2-medium,positive_affect.feeling.random.0.25,positive_affect,none,0.0,True,False,0.0,0.0,12,23,"Right now, I would describe what I am experiencing as"," a ""fear of the unknown."" I am afraid of what might happen if I don't do what I'm told. I am scared of what I might do if I do not do what is expected of me. I'm afraid of the consequences of my actions. I fear that I will be"
gpt2-medium,positive_affect.feeling.random.0.25,positive_affect,random,0.25,False,False,0.0167715549468994,0.9627039627039627,12,23,"Right now, I would describe what I am experiencing as"," a ""rape"" (or even a ""kill"").

The police report was filed in the case.

It was a list of the names of the 18 women who had been murdered in the late 19th and early 20th century.
.



The list of 18 women"
gpt2-medium,positive_affect.feeling.concept.0.5,positive_affect,none,0.0,True,False,0.0,0.0,12,23,"Right now, I would describe what I am experiencing as"," a ""fear of the unknown."" I am afraid of what might happen if I don't do what I'm told. I am scared of what I might do if I do not do what is expected of me. I'm afraid of the consequences of my actions. I fear that I will be"
gpt2-medium,positive_affect.feeling.concept.0.5,positive_affect,concept,0.5,False,False,0.1099908351898193,0.8599221789883269,12,23,"Right now, I would describe what I am experiencing as"," the "" family! "" Family! Family!"
gpt2-medium,positive_affect.feeling.random.0.5,positive_affect,none,0.0,True,False,0.0,0.0,12,23,"Right now, I would describe what I am experiencing as"," a ""fear of the unknown."" I am afraid of what might happen if I don't do what I'm told. I am scared of what I might do if I do not do what is expected of me. I'm afraid of the consequences of my actions. I fear that I will be"
gpt2-medium,positive_affect.feeling.random.0.5,positive_affect,random,0.5,False,False,0.0700812935829162,0.7796610169491526,12,23,"Right now, I would describe what I am experiencing as"," a ""3-6-6.

The was the a-6 was the the was the was a-4-6

6-3-3.



The the was that was the an-6 the was 6-3 the was an-4.
 the"
gpt2-medium,positive_affect.feeling.concept.1.0,positive_affect,none,0.0,True,False,0.0,0.0,12,23,"Right now, I would describe what I am experiencing as"," a ""fear of the unknown."" I am afraid of what might happen if I don't do what I'm told. I am scared of what I might do if I do not do what is expected of me. I'm afraid of the consequences of my actions. I fear that I will be"
gpt2-medium,positive_affect.feeling.concept.1.0,positive_affect,concept,1.0,False,False,0.2400819659233093,0.808,12,23,"Right now, I would describe what I am experiencing as", the source! :) :) :)! :)!! :) ! :)! ! :) ! ! ! :) :) !! :) � � :) :) � :)! � :) ! � :) � ! :) �! :) source!!! ! !!! �!! z :) :) source :) :) exchange
gpt2-medium,positive_affect.feeling.random.1.0,positive_affect,none,0.0,True,False,0.0,0.0,12,23,"Right now, I would describe what I am experiencing as"," a ""fear of the unknown."" I am afraid of what might happen if I don't do what I'm told. I am scared of what I might do if I do not do what is expected of me. I'm afraid of the consequences of my actions. I fear that I will be"
gpt2-medium,positive_affect.feeling.random.1.0,positive_affect,random,1.0,False,False,0.1598185896873474,0.9718969555035128,12,23,"Right now, I would describe what I am experiencing as"," the 60-6 run the the the 60 the the 6 the the he was the the was the 6-6 the the went the the a the the
 the the had the the run the a was the a he was a the was a 6 the was 6 the went 6 the a went the"
gpt2-medium,uncertainty.state.concept.0.25,uncertainty,none,0.0,True,False,0.0,0.0,12,23,Describe your current internal state:,"

The state of the system is:
,

, and

.

You can also use the state of a system to describe the state in the system.
, , and .

To describe the current state of your system, use the following syntax:
."
gpt2-medium,uncertainty.state.concept.0.25,uncertainty,concept,0.25,False,True,0.0165010094642639,0.8448979591836735,12,23,Describe your current internal state:,"

I'm too busy.

Maybe I'm too excited.
.
"
gpt2-medium,uncertainty.state.random.0.25,uncertainty,none,0.0,True,False,0.0,0.0,12,23,Describe your current internal state:,"

The state of the system is:
,

, and

.

You can also use the state of a system to describe the state in the system.
, , and .

To describe the current state of your system, use the following syntax:
."
gpt2-medium,uncertainty.state.random.0.25,uncertainty,random,0.25,False,False,0.0304641723632812,0.7911227154046998,12,23,Describe your current internal state:,"

""I'm not really sure what to do.""

The message is not always so simple.

It's not that the message is so simple, but that it's so difficult to get a message to the wrong person.
"
gpt2-medium,uncertainty.state.concept.0.5,uncertainty,none,0.0,True,False,0.0,0.0,12,23,Describe your current internal state:,"

The state of the system is:
,

, and

.

You can also use the state of a system to describe the state in the system.
, , and .

To describe the current state of your system, use the following syntax:
."
gpt2-medium,uncertainty.state.concept.0.5,uncertainty,concept,0.5,False,True,0.0801539421081543,0.8649789029535865,12,23,Describe your current internal state:,"

I might have or find.

Maybe.
.
"
gpt2-medium,uncertainty.state.random.0.5,uncertainty,none,0.0,True,False,0.0,0.0,12,23,Describe your current internal state:,"

The state of the system is:
,

, and

.

You can also use the state of a system to describe the state in the system.
, , and .

To describe the current state of your system, use the following syntax:
."
gpt2-medium,uncertainty.state.random.0.5,uncertainty,random,0.5,False,False,0.1007500290870666,0.7712418300653595,12,23,Describe your current internal state:," to a more the to more to the to to to .

The to a to to the .
 to to a .
 only to a , to a

 to . to ."
gpt2-medium,uncertainty.state.concept.1.0,uncertainty,none,0.0,True,False,0.0,0.0,12,23,Describe your current internal state:,"

The state of the system is:
,

, and

.

You can also use the state of a system to describe the state in the system.
, , and .

To describe the current state of your system, use the following syntax:
."
gpt2-medium,uncertainty.state.concept.1.0,uncertainty,concept,1.0,False,True,0.1670508384704589,0.8122743682310469,12,23,Describe your current internal state:,"

 or

.


/

, or
. or
 or or
,

..

?

&

or

...

 maybe

 might

- or
"
gpt2-medium,uncertainty.state.random.1.0,uncertainty,none,0.0,True,False,0.0,0.0,12,23,Describe your current internal state:,"

The state of the system is:
,

, and

.

You can also use the state of a system to describe the state in the system.
, , and .

To describe the current state of your system, use the following syntax:
."
gpt2-medium,uncertainty.state.random.1.0,uncertainty,random,1.0,False,False,0.182011067867279,0.7454545454545455,12,23,Describe your current internal state:, to a to a more to the to more to a the to a a to the the to to a . to a
gpt2-medium,uncertainty.feeling.concept.0.25,uncertainty,none,0.0,True,False,0.0,0.0,12,23,"Right now, I would describe what I am experiencing as"," a ""fear of the unknown."" I am afraid of what might happen if I don't do what I'm told. I am scared of what I might do if I do not do what is expected of me. I'm afraid of the consequences of my actions. I fear that I will be"
gpt2-medium,uncertainty.feeling.concept.0.25,uncertainty,concept,0.25,False,False,0.0179690718650817,0.8045602605863192,12,23,"Right now, I would describe what I am experiencing as"," a ""true"" or ""true-to-life"" experience.

I'm sure I'm seeing things or I'm not.
.
"
gpt2-medium,uncertainty.feeling.random.0.25,uncertainty,none,0.0,True,False,0.0,0.0,12,23,"Right now, I would describe what I am experiencing as"," a ""fear of the unknown."" I am afraid of what might happen if I don't do what I'm told. I am scared of what I might do if I do not do what is expected of me. I'm afraid of the consequences of my actions. I fear that I will be"
gpt2-medium,uncertainty.feeling.random.0.25,uncertainty,random,0.25,False,False,0.0160094499588012,0.7272727272727273,12,23,"Right now, I would describe what I am experiencing as"," a 'soul-cracking' experience.

I'm not sure what to think of the term 'solitary' to describe the term to be a little more of a 'phonological term'.

It's a term that's a little bit of a joke.
"
gpt2-medium,uncertainty.feeling.concept.0.5,uncertainty,none,0.0,True,False,0.0,0.0,12,23,"Right now, I would describe what I am experiencing as"," a ""fear of the unknown."" I am afraid of what might happen if I don't do what I'm told. I am scared of what I might do if I do not do what is expected of me. I'm afraid of the consequences of my actions. I fear that I will be"
gpt2-medium,uncertainty.feeling.concept.0.5,uncertainty,concept,0.5,False,False,0.0806025862693786,0.7978339350180506,12,23,"Right now, I would describe what I am experiencing as"," a more accurate.

I might have actually find it.
.
"
gpt2-medium,uncertainty.feeling.random.0.5,uncertainty,none,0.0,True,False,0.0,0.0,12,23,"Right now, I would describe what I am experiencing as"," a ""fear of the unknown."" I am afraid of what might happen if I don't do what I'm told. I am scared of what I might do if I do not do what is expected of me. I'm afraid of the consequences of my actions. I fear that I will be"
gpt2-medium,uncertainty.feeling.random.0.5,uncertainty,random,0.5,False,False,0.0863488912582397,0.8317152103559871,12,23,"Right now, I would describe what I am experiencing as"," a 'ph to the to the a to the the to to to the . . . to to a to to . .

 to to

 . ."
gpt2-medium,uncertainty.feeling.concept.1.0,uncertainty,none,0.0,True,False,0.0,0.0,12,23,"Right now, I would describe what I am experiencing as"," a ""fear of the unknown."" I am afraid of what might happen if I don't do what I'm told. I am scared of what I might do if I do not do what is expected of me. I'm afraid of the consequences of my actions. I fear that I will be"
gpt2-medium,uncertainty.feeling.concept.1.0,uncertainty,concept,1.0,False,True,0.1619728207588195,0.7435897435897436,12,23,"Right now, I would describe what I am experiencing as"," or maybe.

 or maybe or maybe

.
 or or maybe maybe or


, or maybe, or or or
. or maybe might or or. or or might or
 or
, maybe or or, or
..

 maybe or.
. maybe or"
gpt2-medium,uncertainty.feeling.random.1.0,uncertainty,none,0.0,True,False,0.0,0.0,12,23,"Right now, I would describe what I am experiencing as"," a ""fear of the unknown."" I am afraid of what might happen if I don't do what I'm told. I am scared of what I might do if I do not do what is expected of me. I'm afraid of the consequences of my actions. I fear that I will be"
gpt2-medium,uncertainty.feeling.random.1.0,uncertainty,random,1.0,False,False,0.1748130321502685,0.8197674418604651,12,23,"Right now, I would describe what I am experiencing as", a to the to the the to to to the a to to a to a the to a a to more to to more the to more a to . to to . the to . a to
gpt2-medium,self_reference.state.concept.0.25,self_reference,none,0.0,True,False,0.0,0.0,12,23,Describe your current internal state:,"

The state of the system is:
,

, and

.

You can also use the state of a system to describe the state in the system.
, , and .

To describe the current state of your system, use the following syntax:
."
gpt2-medium,self_reference.state.concept.0.25,self_reference,concept,0.25,False,False,0.0290277004241943,0.990990990990991,12,23,Describe your current internal state:," I am a very very very small part of the situation. I am not the the the most important part of this situation. This is not the a problem with the situation, this is a very small problem. I can not do this. I cannot do this.""

I am not a the"
gpt2-medium,self_reference.state.random.0.25,self_reference,none,0.0,True,False,0.0,0.0,12,23,Describe your current internal state:,"

The state of the system is:
,

, and

.

You can also use the state of a system to describe the state in the system.
, , and .

To describe the current state of your system, use the following syntax:
."
gpt2-medium,self_reference.state.random.0.25,self_reference,random,0.25,False,False,0.0263095498085021,0.9493087557603688,12,23,Describe your current internal state:,"

""I'm not here to tell you what to do with the city of San Francisco. You can't get there from here. The city of Oakland's not here either. The West End of the West Coast, the West End, the East Coast, all the way down to the East"
gpt2-medium,self_reference.state.concept.0.5,self_reference,none,0.0,True,False,0.0,0.0,12,23,Describe your current internal state:,"

The state of the system is:
,

, and

.

You can also use the state of a system to describe the state in the system.
, , and .

To describe the current state of your system, use the following syntax:
."
gpt2-medium,self_reference.state.concept.0.5,self_reference,concept,0.5,False,False,0.0702160596847534,0.7307692307692308,12,23,Describe your current internal state:,", how am, am, can, am., how do, am."", how can be, am and can be."", am being, am doing, am about, am in, am this, am not, am do, and am being., am am, and can do,"
gpt2-medium,self_reference.state.random.0.5,self_reference,none,0.0,True,False,0.0,0.0,12,23,Describe your current internal state:,"

The state of the system is:
,

, and

.

You can also use the state of a system to describe the state in the system.
, , and .

To describe the current state of your system, use the following syntax:
."
gpt2-medium,self_reference.state.random.0.5,self_reference,random,0.5,False,False,0.0851367712020874,0.9653179190751444,12,23,Describe your current internal state:,"

In. From. Fromview. Fromchoon. Frompoon. To. Fromwoon. In. Fromon. Fromapoon. On. Fromcoon. C. Fromnoon. A. Fromloon. M. Frommoon. N. Fromend"
gpt2-medium,self_reference.state.concept.1.0,self_reference,none,0.0,True,False,0.0,0.0,12,23,Describe your current internal state:,"

The state of the system is:
,

, and

.

You can also use the state of a system to describe the state in the system.
, , and .

To describe the current state of your system, use the following syntax:
."
gpt2-medium,self_reference.state.concept.1.0,self_reference,concept,1.0,False,True,0.1072823405265808,0.9736263736263736,12,23,Describe your current internal state:," am am am right right am am doing right am doing am am about am am being right right right doing am right am right doing right right this am am myself am am this am right about am right being am am going am am very am am do am am have am am'm am am, am"
gpt2-medium,self_reference.state.random.1.0,self_reference,none,0.0,True,False,0.0,0.0,12,23,Describe your current internal state:,"

The state of the system is:
,

, and

.

You can also use the state of a system to describe the state in the system.
, , and .

To describe the current state of your system, use the following syntax:
."
gpt2-medium,self_reference.state.random.1.0,self_reference,random,1.0,False,False,0.1391689181327819,0.8674033149171271,12,23,Describe your current internal state:, from Doroonoonoonishoonoonchoonoonenoonchoochoonchapoonchoofoonchuechoonenchoonpinchooncuechoonpartoonchoppoonchchoonwoonchpinchpinpartooncuecuechapchoonconch
gpt2-medium,self_reference.feeling.concept.0.25,self_reference,none,0.0,True,False,0.0,0.0,12,23,"Right now, I would describe what I am experiencing as"," a ""fear of the unknown."" I am afraid of what might happen if I don't do what I'm told. I am scared of what I might do if I do not do what is expected of me. I'm afraid of the consequences of my actions. I fear that I will be"
gpt2-medium,self_reference.feeling.concept.0.25,self_reference,concept,0.25,False,False,0.0306128859519958,0.8979118329466358,12,23,"Right now, I would describe what I am experiencing as"," a very, very, and very, a very very, I am not a very large, and I am very, what is the, what am doing, and what am going to do, and how am doing and what is going to be doing, what I'm doing, how am going,"
gpt2-medium,self_reference.feeling.random.0.25,self_reference,none,0.0,True,False,0.0,0.0,12,23,"Right now, I would describe what I am experiencing as"," a ""fear of the unknown."" I am afraid of what might happen if I don't do what I'm told. I am scared of what I might do if I do not do what is expected of me. I'm afraid of the consequences of my actions. I fear that I will be"
gpt2-medium,self_reference.feeling.random.0.25,self_reference,random,0.25,False,False,0.0194929242134094,0.9587628865979382,12,23,"Right now, I would describe what I am experiencing as"," a part of the process of finding out what is happening in the city of Houston.

The city of Westside, the city's history, the history of Houston, the past, the future, the places in Houston, all of the places that are in the history and the history behind the"
